gene_id,total_unsp,total_sp,total
WBGene00000461.,1,3,4
WBGene00000462.,4,117,121
WBGene00000463.,11,148,159
WBGene00000464.,0,8,8
WBGene00000465.,0,21,21
WBGene00000466.,72,383,455
WBGene00000467.,12,86,98
WBGene00000468.,16,48,64
WBGene00000469.,4,11,15
WBGene00000472.,36,9557,9593
WBGene00000473.,4,206,210
WBGene00000474.,9,195,204
WBGene00000475.,90,7660,7750
WBGene00000476.,43,244,287
WBGene00000477.,4,8,12
WBGene00000478.,12,144,156
WBGene00000479.,13,706,719
WBGene00000480.,45,301,346
WBGene00000481.,17,172,189
WBGene00000482.,77,948,1025
WBGene00000483.,4,10,14
WBGene00000484.,11,22,33
WBGene00000485.,49,175,224
WBGene00000487.,5,2,7
WBGene00000488.,23,46,69
WBGene00000490.,16,75,91
WBGene00000491.,45,125,170
WBGene00000492.,105,162,267
WBGene00000493.,9,39,48
WBGene00000496.,4,15,19
WBGene00000497.,7,16,23
WBGene00000498.,2,129,131
WBGene00000499.,13,24,37
WBGene00000500.,15,284,299
WBGene00000501.,24,233,257
WBGene00000502.,20,529,549
WBGene00000503.,0,0,0
WBGene00000506.,93,254,347
WBGene00000507.,28,224,252
WBGene00000508.,3,298,301
WBGene00000509.,55,493,548
WBGene00000510.,141,641,782
WBGene00000511.,33,145,178
WBGene00000512.,26,139,165
WBGene00000513.,6,31,37
WBGene00000514.,53,191,244
WBGene00000515.,8,103,111
WBGene00000516.,1,643,644
WBGene00000517.,16,81,97
WBGene00000518.,326,291,617
WBGene00000519.,258,135,393
WBGene00000520.,50,133,183
WBGene00000521.,1,13,14
WBGene00000522.,35,68,103
WBGene00000523.,15,96,111
WBGene00000524.,19,110,129
WBGene00000525.,0,4,4
WBGene00000526.,6,85,91
WBGene00000527.,71,318,389
WBGene00000528.,49,291,340
WBGene00000529.,64,113,177
WBGene00000530.,9,28,37
WBGene00000531.,0,9,9
WBGene00000532.,19,310,329
WBGene00000533.,4,71,75
WBGene00000534.,9,2630,2639
WBGene00000535.,129,1287,1416
WBGene00000536.,35,177,212
WBGene00000537.,8,120,128
WBGene00000539.,1,15,16
WBGene00000540.,30,72,102
WBGene00000541.,23,21,44
WBGene00000542.,181,1699,1880
