gene_id,total_unsp,total_sp,total
WBGene00000760,6,73,79
WBGene00000761,70,903,973
WBGene00000762,149,1159,1308
WBGene00000763,290,3266,3556
WBGene00000764,51,733,784
WBGene00000765,9,1113,1122
WBGene00000766,38,886,924
WBGene00000767,88,1185,1273
WBGene00000768,216,2403,2619
WBGene00000770,8,108,116
WBGene00000771,2,14,16
WBGene00000772,3,204,207
WBGene00000773,112,2104,2216
WBGene00000774,57,2326,2383
WBGene00000775,96,826,922
WBGene00000776,1240,58181,59421
WBGene00000777,29,5446,5475
WBGene00000778,11,172,183
WBGene00000779,5388,92932,98320
WBGene00000780,454,3818,4272
WBGene00000781,11,2195,2206
WBGene00000782,13,2233,2246
WBGene00000783,59,959,1018
WBGene00000784,1,665,666
WBGene00000785,14,4805,4819
WBGene00000786,817,16000,16817
WBGene00000787,66,5122,5188
WBGene00000788,216,45004,45220
WBGene00000789,458,16469,16927
WBGene00000792,77,146,223
WBGene00000793,6771,3569,10340
WBGene00000794,59,1190,1249
WBGene00000795,44,1364,1408
WBGene00000796,365,4749,5114
WBGene00000797,10,126,136
WBGene00000798,8,1387,1395
WBGene00000799,11,90,101
WBGene00000800,351,5648,5999
WBGene00000802,599,55485,56084
WBGene00000803,27,190,217
WBGene00000804,17,1946,1963
WBGene00000812,494,1221,1715
WBGene00000813,189,1744,1933
WBGene00000814,289,4285,4574
WBGene00000815,568,2229,2797
WBGene00000816,206,855,1061
WBGene00000817,30,1762,1792
WBGene00000818,95,942,1037
WBGene00000819,88,111,199
WBGene00000820,165,1032,1197
WBGene00000821,3,11,14
WBGene00000822,2793,37289,40082
WBGene00000829,0,149278,149278
WBGene00000830,0,834,834
WBGene00000831,4,1663,1667
WBGene00000832,779,6292,7071
WBGene00000833,36,15788,15824
WBGene00000834,832,1279,2111
WBGene00000835,88,1963,2051
WBGene00000836,89,1477,1566
WBGene00000837,366,2436,2802
WBGene00000838,160,840,1000
WBGene00000839,91,2541,2632
WBGene00000840,192,2293,2485
WBGene00000841,149,181,330
WBGene00000843,24,2242,2266
WBGene00000845,268,3250,3518
WBGene00000846,158,606,764
WBGene00000851,4,2,6
WBGene00000853,46,37,83
WBGene00000854,401,2839,3240
WBGene00000857,54,1249,1303
WBGene00000858,78,1120,1198
WBGene00000859,8,9,17
WBGene00000860,8,95,103
WBGene00000861,4,22,26
WBGene00000862,85,554,639
WBGene00000863,47,1447,1494
WBGene00000864,23,75,98
WBGene00000865,16,487,503
WBGene00000866,0,230,230
WBGene00000867,11,178,189
WBGene00000868,5,1056,1061
WBGene00000869,196,12161,12357
WBGene00000870,189,2308,2497
WBGene00000871,99,970,1069
WBGene00000872,117,2866,2983
WBGene00000874,129,2944,3073
WBGene00000875,17,1632,1649
WBGene00000876,442,5954,6396
WBGene00000877,30,6779,6809
WBGene00000878,43,289,332
WBGene00000879,596,16926,17522
WBGene00000880,109,2357,2466
WBGene00000881,7,17836,17843
WBGene00000882,1,1332,1333
WBGene00000883,1008,26464,27472
WBGene00000884,50,2029,2079
WBGene00000885,113,524,637
WBGene00000886,82,1339,1421
WBGene00000887,234,2118,2352
WBGene00000888,49,1088,1137
WBGene00000889,135,2161,2296
WBGene00000890,89,927,1016
WBGene00000891,187,1399,1586
WBGene00000892,204,881,1085
WBGene00000893,13,32,45
WBGene00000894,56,3095,3151
WBGene00000895,72,207,279
WBGene00000896,173,4064,4237
WBGene00000897,164,1048,1212
WBGene00000898,4759,4217,8976
WBGene00000899,239,2030,2269
WBGene00000900,747,3220,3967
WBGene00000901,983,5366,6349
WBGene00000902,6,15,21
WBGene00000903,26,2372,2398
WBGene00000904,68,188,256
WBGene00000905,26,310,336
WBGene00000906,150,509,659
WBGene00000907,66,302,368
WBGene00000908,590,1175,1765
WBGene00000910,626,3272,3898
WBGene00000911,608,6874,7482
WBGene00000912,4846,9149,13995
WBGene00000913,127,2148,2275
WBGene00000914,899,1507,2406
WBGene00000915,270,80641,80911
WBGene00000917,280,1681,1961
WBGene00000920,4,247,251
WBGene00000923,42,2539,2581
WBGene00000928,1,32,33
WBGene00000929,266,2584,2850
WBGene00000930,1,12,13
WBGene00000931,142,8831,8973
WBGene00000932,302,13099,13401
WBGene00000933,149,919,1068
WBGene00000934,24,193,217
WBGene00000935,17,822,839
WBGene00000936,46,1363,1409
WBGene00000937,11,636,647
WBGene00000938,1924,7103,9027
WBGene00000939,281,3130,3411
WBGene00000940,197,1526,1723
WBGene00000941,231,2530,2761
WBGene00000942,422,7399,7821
WBGene00000950,94,101,195
WBGene00000951,36,159,195
WBGene00000952,48,61,109
WBGene00000953,69,266,335
WBGene00000955,53,178,231
WBGene00000958,169,656,825
WBGene00000959,429,2583,3012
WBGene00000960,28,145,173
WBGene00000961,90,1294,1384
WBGene00000962,154,6990,7144
WBGene00000963,139,367,506
WBGene00000964,78,3878,3956
WBGene00000965,117,2437,2554
WBGene00000966,206,1040,1246
WBGene00000967,435,839,1274
WBGene00000968,26,122,148
WBGene00000969,10,445,455
WBGene00000970,44,1317,1361
WBGene00000971,35,626,661
WBGene00000972,38,526,564
WBGene00000973,142,2653,2795
WBGene00000974,15,495,510
WBGene00000975,287,3934,4221
WBGene00000976,363,3357,3720
WBGene00000977,79,1328,1407
WBGene00000978,19,1674,1693
WBGene00000979,5,60,65
WBGene00000980,525,3214,3739
WBGene00000981,19,2376,2395
WBGene00000982,216,5050,5266
WBGene00000983,239,2532,2771
WBGene00000984,313,2923,3236
WBGene00000985,62,2662,2724
WBGene00000986,12,136,148
WBGene00000987,299,898,1197
WBGene00000988,585,3333,3918
WBGene00000989,11,49,60
WBGene00000990,23,135,158
WBGene00000991,418,3561,3979
WBGene00000992,0,397,397
WBGene00000993,227,1421,1648
WBGene00000994,56,628,684
WBGene00000995,112,533,645
WBGene00000996,98,2776,2874
WBGene00000998,1150,33821,34971
WBGene00001000,181,4492,4673
WBGene00001001,282,2380,2662
WBGene00001002,82,1507,1589
WBGene00001005,59,13854,13913
WBGene00001006,170,3476,3646
WBGene00001007,260,4009,4269
WBGene00001008,780,5292,6072
WBGene00001016,34,967,1001
WBGene00001017,361,5956,6317
WBGene00001018,248,3128,3376
WBGene00001019,553,2043,2596
WBGene00001020,7,265,272
WBGene00001021,70,324,394
WBGene00001022,60,646,706
WBGene00001023,324,4967,5291
WBGene00001025,84,1136,1220
WBGene00001026,67,3048,3115
