gene_id,total_unsp,total_sp,total
WBGene00000451,10,58,68
WBGene00000452,5,295,300
WBGene00000453,31,353,384
WBGene00000454,45,479,524
WBGene00000455,161,1569,1730
WBGene00000457,16,83,99
WBGene00000458,66,377,443
WBGene00000459,118,1483,1601
WBGene00000460,9,207,216
WBGene00000461,13,22,35
WBGene00000462,4,143,147
WBGene00000463,74,394,468
WBGene00000464,1045,2748,3793
WBGene00000465,31,1171,1202
WBGene00000466,327,2089,2416
WBGene00000467,114,693,807
WBGene00000468,6,2,8
WBGene00000469,14,36,50
WBGene00000472,76,21334,21410
WBGene00000473,1,747,748
WBGene00000474,6,785,791
WBGene00000475,60,10920,10980
WBGene00000476,119,222,341
WBGene00000477,12,50,62
WBGene00000478,37,200,237
WBGene00000479,26,1738,1764
WBGene00000480,210,1352,1562
WBGene00000481,40,291,331
WBGene00000482,161,2897,3058
WBGene00000483,23,10,33
WBGene00000484,57,142,199
WBGene00000485,128,873,1001
WBGene00000487,33,17,50
WBGene00000488,96,181,277
WBGene00000490,56,344,400
WBGene00000491,203,463,666
WBGene00000492,146,316,462
WBGene00000493,61,178,239
WBGene00000496,73,170,243
WBGene00000497,21,73,94
WBGene00000498,10,799,809
WBGene00000499,53,49,102
WBGene00000500,76,1380,1456
WBGene00000501,72,398,470
WBGene00000502,29,1182,1211
WBGene00000503,0,41,41
WBGene00000506,303,1015,1318
WBGene00000507,147,655,802
WBGene00000508,62,1426,1488
WBGene00000509,287,1988,2275
WBGene00000510,166,1099,1265
WBGene00000511,33,183,216
WBGene00000512,443,247,690
WBGene00000513,14,230,244
WBGene00000514,59,243,302
WBGene00000515,57,243,300
WBGene00000516,3,3133,3136
WBGene00000517,93,425,518
WBGene00000518,804,1214,2018
WBGene00000519,424,750,1174
WBGene00000520,122,815,937
WBGene00000521,4,7,11
WBGene00000522,99,325,424
WBGene00000523,48,497,545
WBGene00000524,31,461,492
WBGene00000525,17,346,363
WBGene00000526,32,498,530
WBGene00000527,286,802,1088
WBGene00000528,211,375,586
WBGene00000529,136,223,359
WBGene00000530,112,208,320
WBGene00000531,24,50,74
WBGene00000532,56,1000,1056
WBGene00000533,26,366,392
WBGene00000534,56,18883,18939
WBGene00000535,397,8761,9158
WBGene00000536,58,450,508
WBGene00000537,22,477,499
WBGene00000539,1,8,9
WBGene00000540,109,362,471
WBGene00000541,114,316,430
WBGene00000542,576,7102,7678
WBGene00000543,140,573,713
WBGene00000544,87,25,112
WBGene00000545,857,2318,3175
WBGene00000546,35,29,64
WBGene00000547,320,1191,1511
WBGene00000548,132,1874,2006
WBGene00000549,264,1100,1364
WBGene00000550,16,1378,1394
WBGene00000551,0,9,9
WBGene00000552,785,10603,11388
WBGene00000553,1056,1074,2130
WBGene00000554,1111,7903,9014
WBGene00000555,0,0,0
WBGene00000556,3,25,28
WBGene00000557,18,184,202
WBGene00000558,108,2141,2249
WBGene00000559,0,11,11
