gene_id,total_unsp,total_sp,total
WBGene00000421,233,1932,2165
WBGene00000422,15,88,103
WBGene00000423,62,770,832
WBGene00000424,112,1478,1590
WBGene00000425,11,231,242
WBGene00000426,247,1130,1377
WBGene00000427,1,10,11
WBGene00000428,1,38,39
WBGene00000429,39,161,200
WBGene00000430,20,231,251
WBGene00000431,25,774,799
WBGene00000432,1,5,6
WBGene00000433,95,537,632
WBGene00000434,15,124,139
WBGene00000435,8,133,141
WBGene00000436,37,156,193
WBGene00000437,109,2155,2264
WBGene00000438,21,27,48
WBGene00000439,29,321,350
WBGene00000440,4,82,86
WBGene00000441,483,1419,1902
WBGene00000442,13,178,191
WBGene00000443,221,4837,5058
WBGene00000444,9,217,226
WBGene00000445,13,153,166
WBGene00000446,19,370,389
WBGene00000447,26,117,143
WBGene00000448,143,1909,2052
WBGene00000449,207,824,1031
WBGene00000450,5,11,16
WBGene00000451,6,198,204
WBGene00000452,13,800,813
WBGene00000453,68,1196,1264
WBGene00000454,26,427,453
WBGene00000455,97,1818,1915
WBGene00000457,8,71,79
WBGene00000458,76,905,981
WBGene00000459,101,1780,1881
WBGene00000460,12,269,281
WBGene00000461,14,31,45
WBGene00000462,10,357,367
WBGene00000463,70,891,961
WBGene00000464,1129,3338,4467
WBGene00000465,6,128,134
WBGene00000466,344,2210,2554
WBGene00000467,77,419,496
WBGene00000468,111,164,275
WBGene00000469,18,55,73
WBGene00000472,112,40959,41071
WBGene00000473,5,988,993
WBGene00000474,11,1076,1087
WBGene00000475,152,31578,31730
WBGene00000476,163,812,975
WBGene00000477,26,161,187
WBGene00000478,64,547,611
WBGene00000479,44,3117,3161
WBGene00000480,160,1375,1535
WBGene00000481,41,504,545
WBGene00000482,204,4680,4884
WBGene00000483,9,8,17
WBGene00000484,53,140,193
WBGene00000485,91,709,800
WBGene00000487,24,28,52
WBGene00000488,102,224,326
WBGene00000490,27,304,331
WBGene00000491,202,713,915
WBGene00000492,264,379,643
WBGene00000493,46,308,354
WBGene00000496,56,188,244
WBGene00000497,32,260,292
WBGene00000498,5,860,865
WBGene00000499,65,53,118
WBGene00000500,57,1328,1385
WBGene00000501,62,706,768
WBGene00000502,66,2678,2744
WBGene00000503,0,12,12
WBGene00000506,231,1105,1336
WBGene00000507,104,702,806
WBGene00000508,45,1452,1497
WBGene00000509,255,1738,1993
WBGene00000510,221,2009,2230
WBGene00000511,86,466,552
WBGene00000512,314,403,717
WBGene00000513,15,202,217
WBGene00000514,110,672,782
WBGene00000515,45,228,273
WBGene00000516,6,3716,3722
WBGene00000517,70,481,551
WBGene00000518,1215,1210,2425
WBGene00000519,471,582,1053
WBGene00000520,81,811,892
WBGene00000521,8,62,70
WBGene00000522,42,161,203
WBGene00000523,45,508,553
WBGene00000524,62,817,879
